mitra_name,position_name,address,description
PT Media Dokter Investama,Legal Officer,"Jl. H. R. Rasuna Said No.Kav 32-33, RT.10/RW.7, Kuningan, Karet Kuningan
Kecamatan Setiabudi, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12920
","Drafting & Reviewing Business Contract Business Risk Analysis cooperation agreement Design Thinking Ability Self-management Ability Understanding of Applicable Regulations Negotiation and Advocacy Knowledge Planning and organizing skills Introduction to corporate contracts Ability to adapt and apply organizational values ​​Strategic Thinking Ability Management of corporate documents, permits, and agreements Build and understand a sense of Business Centric approach"
PT Semesta Integrasi Digital,Legal Staff ,"Jl. Jeruk Purut Dalam No.33, RT.6/RW.3, Cilandak Tim., Kec. Ps. Minggu, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12560.",Compliance Analysis Coordination Capability Agreement Making Agreement Review of regulations and agreements Research and report analysis
PT Mafela Ranca Wana,"Lighting, Compositing, dan Rendering","Jl. Tan Malaka No. 138 Lt 3 , Kota Payakumbuh,
Sumatera Barat","Setting Camera Position and Depth of an Object Basic Introduction to Node Compositing Introduction to Lighting Concepts Introduction to Lighting Mapping and Blocking Settings Render Output Settings Introduction to Lighting Types, Color Temperature"
PT ECART WEBPORTAL INDONESIA,Livestreaming PGC Intern,,Problem Solving Data Analysis Presentation Skill Creative Skills Communication Skill Basic Project Management Livestreaming Operationals Skills
PT Simplefi Teknologi Indonesia,Loan Operations Admin,"Tokopedia Tower Ciputra World 2 Lt.37 Jl. Prof. Dr. Satrio No. Kav. 11 RT.3/ RW.3, Karet Semanggi, Jakarta Selatan 12950","Assisting in managing the day-to-day operations of the Finance Team Assisting in managing admin and data migration (Disbursement, reconsile, etc.)Assisting in managing the annual financial report Assisting in managing OJK report requirements Assisting in checking and managing financial documents"
PT ECART WEBPORTAL INDONESIA,Logistics Associate Technical Product Manager,,"Analisa Data Product Owner ""basic"" Skill Product Owner ""Supporting"" Skill Project Management Skill Presentation Skill Product Manager Skill Problem Solving"
PT Karya Dua Anyam,Logistic Warehouse Intern,,Preparation of product shipments (daily) Delivery reports and analysis (daily & monthly) Preparation of export SOPs Calculation of inventory warehouse capacity per quarter Estimation of export shipping costs Preparation of deadstock reports in the last 3 months (monthly) Warehouse management Preparation of quarterly product movement reports
PT Hashmicro Solusi Indonesia,Management Representative,"Neo Soho Podomoro City, Jalan Letjen S. Parman Kav. 28, Jakarta Barat",Project Management Marketing development Leadership Marketing Communication Kedisiplinan
UPT Solo Technopark,Manufacturing Project Officer,"Jl. Ki Hajar Dewantara No.19, Jebres, Kec. Jebres, Kota Surakarta, Jawa Tengah, Indonesia 57126",Project Management and Time Management Leadership and Teamwork Problem Solving and Critical Thinking Communication and Collaboration Adaptability Creativity Work Ethics and Professionalism
PT XL Axiata Tbk,"Marcomm, CX & Touch Point Intern",,Project Management Microsoft Office Time Management Agility  Communication skills
PT Sebangku Jaya Abadi,Marketer,Yogyakarta,Design Thinking Market Analysis Online Marketing Market Research User Experience
PT Sebangku Jaya Abadi,Marketer,Yogyakarta,Design Thinking Online and Offline Marketing User Experience Market Analysis Market Research
PT Global Tiket Network,Market Executive ,"Wisma Barito Pacific II Lantai. 8, Jalan Letnan Jenderal Siswondo Parman Kavling. 60, Desa/Kelurahan Slipi, Kec. Pal Merah, Kota Adm. Jakarta Barat, Provinsi DKI Jakarta, Jakarta Raya Indonesia
",Project Management  Analytical Thinking  Communication  Teamwork & Collaboration Skills Data Visualization
PT Telkom Indonesia (Persero) Tbk,Marketing,"Jl Japati 1, Bandung",Marketing Intelligence & Research Campaign Management Marketing Strategy & Plan Digital Content Management Customer Relationship Management Marketing Performance Evaluation
PT Karya Dua Anyam,Marketing Administrative Intern,,"Assisting & executing pre & post photoshoot preparations Performing maintenance on the duanyam website Communicating with external vendors (copywriter, graphic designer) Creating marketing collaterals (Blogs, Instagram Feed, Instagram Story, Instagram Reels, Linked In, WA Blast, Web Banners, etc.) others) Develop Marketing division SOP Assist in preparing financial report requirements to the Finance team"
PT Hashmicro Solusi Indonesia,Marketing Analyst,"Neo Soho Podomoro City, Jalan Letjen S. Parman Kav. 28, Jakarta Barat",CRM Marketing growth Analyst Analytical Thinking Marketing Funnel Analysis User Behavior Analysis
PT ECART WEBPORTAL INDONESIA,Marketing and Creative Intern,,Problem Solving Creativity Communication Skill Market Research Analysis Project Management Presentation Skill Lazada Logistics Business Process
PT ECART WEBPORTAL INDONESIA,Marketing - Branding Communication Intern,,Management Skill Problem Solving Communication Skill Project Management Presentation Skill Negotiation Skill Data Analysis
PT Vidio Dot Com,Marketing Business Development (Emtek Digital),"SCTV Tower, Senayan City, Jakarta Pusat",Able to develop a business unit for the long term by analyzing consumer needs and establishing cooperation with related clients/partners.Team Work Communication Skills Students can find and explore business opportunities.Time Management
PT Nodeflux Teknologi Indonesia,Marketing Communication,Jakarta Indonesia,Information Systems for Management Customer Lifecycle Management Digital Business & Marketing Corporate Culture & Leadership Business Analysis IMC Strategy & Practice Event Marketing Design Thinking
PT Pilihanmu Indonesia Jaya,Marketing Communication,"Jalan Asem Baris Raya Blok A17, Kebon Baru, Tebet, Jakarta Selatan, DKI Jakarta","Business Insight Public Relations Communication Planning, Insight & Strategic Media Monitoring & Evaluation Personal Business Skill Project & Event Management Media Relations Social Media Strategy"
PT Karya Dua Anyam,Marketing Communication Intern,,Project management Copywriting Content planning
PT Simplefi Teknologi Indonesia,Marketing (Finance Tribe),"Tokopedia Tower Ciputra World 2 Lt.37 Jl. Prof. Dr. Satrio No. Kav. 11 RT.3/ RW.3, Karet Semanggi, Jakarta Selatan 12950",Help monitor and evaluate ongoing projects Collect data on project progress and make reports to the Marketing team Help carry out marketing programs and activities Develop standards and work processes and activities for the Marketing team related to finance Help ensure ongoing projects are in accordance with the Marketing team plan
PT Simplefi Teknologi Indonesia,Marketing & Growth,"Tokopedia Tower Ciputra World 2 Lt.37 Jl. Prof. Dr. Satrio No. Kav. 11 RT.3/ RW.3, Karet Semanggi, Jakarta Selatan 12950",Analyzing marketing campaigns Helping run marketing programs and activities Helping run programs to increase AwanTunai business growth Collaborating with Sales and Product teams in developing AwanTunai business and products Analyzing and proposing guidelines on key factors to attract consumers
PT ECART WEBPORTAL INDONESIA,Marketing Intelligence Intern,,Presentation Skill Problem Solving Project Management Communication Skill Management Skill Data Analysis Negotiation Skill
PT Uni Tokopo Teknologi,Marketing Intern,"Jl. Simprug Golf III No. 71, Grogol Selatan, Kebayoran Lama, Jakarta Selatan, DKI Jakarta, Indonesia",Salesmanship Project Management Consumer Behavior Digital Marketing Communication Marketing Communication
PT Widya Inovasi Indonesia,Marketing Officer,"Jl. Palagan Tentara Pelajar KM 7.5 No.31A, Mudal, Sariharjo, Ngaglik, Sleman Regency, Special Region of Yogyakarta 55581",Collaborating with stakeholders Writing articles and press releases Events and Collaboration Administering the marketing team Presenting target events and partners
PT Shippindo Teknologi Logistik,Marketing & Partnership Intern,"GoWork XL Axiata Tower 10th floor Jl. H. R. Rasuna Said X5 Kav. 11-12, Kuningan, Jakarta Selatan, Indonesia",Understanding of work behavior in a technology company Operational Marketing Customer Centric Strategic Communication Understanding of logistics and warehousing technology business models Ability to innovate in a company Ability to become an Individual Contributor Digital Savvy
PT ECART WEBPORTAL INDONESIA,Marketing Solution - LazMall,,Presentation Skill Management Skill Marketing Basic Project Management Communication Skill Problem Solving Data Analysis (inc Basic Ms Excel)
PT ECART WEBPORTAL INDONESIA,Marketing Solution - LazMall Business Development,,Presentation Skill Problem Solving Basic Project Management Communication Skill Marketing Management Skill Data Analysis (inc Basic Ms Excel)
PT ECART WEBPORTAL INDONESIA,Marketing Solution - Marketplace Communications & Educations,,Presentation Skill Basic Project Management Problem Solving Fundamental of Digital Marketing Basic Design Skill Mastering Copywriting Data Analysis (inc Basic Ms Excel)
PT ECART WEBPORTAL INDONESIA,Marketing Solution - Marketplace KAM,,Problem Solving Presentation Skill Basic Project Management Basic Design Skill Data Analysis (inc Basic Ms Excel) Fundamental of Digital Marketing Communication Skills
PT Inamas Sintesis Teknologi,Marketing Strategist ,"Jl. Werkudara 4, Kel. Wirobrajan, Kec. Wirobrajan, Yogyakarta, D.I.Yogyakarta 55252",Leadership Communication Strategic Marketing Critical Thinking Decision Making
PT ECART WEBPORTAL INDONESIA,Marketplace Logistics Intern,,New Feature Launching Market Research and Competitive Analysis Presentation Skill Problem Solving Seller Experience of Lazada Logistics Manajemen Proyek untuk Ops Improvement Engagement with Lazada's Marketplace Seller
PT Lentera Bumi Nusantara,Mechanical Design,"Ciheras, Cipatujah,  Kabupaten tasikmalaya, Jawa Barat",Ability to conceptualize product shapes and features using a design thinking approach.Ability to calculate and analyze vehicle mechanical power requirements Ability to carry out aerodynamic simulations on the vehicle body Ability to draw a prototype product technique as a guide for manufacturing Ability to design a vehicle frame according to the proposed design idea and perform structural strength test simulations.Design capability of electric machine shaft components Design capability of electric machine bracket/housing
PT LAPI ITB,Mechanical Designer,Jl. Ganesha No.15B Bandung 40132,Manufacturing and Implementation Professionalism Ecosystem Engineer Electronics Industry Mechanical Design and Tooling Design Verification and Engineering Analysis
PT LAPI ITB,Mechanical Designer,Jl. Ganesha No.15B Bandung 40132,Manufacturing and Implementation of Mechanical Design and Tooling Design Verification and Ecosystem Engineering Analysis of the Electronics Industry Professionalism of Engineers
PT STECHOQ ROBOTIKA INDONESIA,Mechanical Engineer for Digital Transformation and Industry 4.0,"Jalan Belimbing A-17 Perum Sidoarum Blok II, Godean, Sleman, Yogyakarta",Design of Mechanical Circuit Systems 3D and 2D Design of Mechanical Hardware Fluid Mechanics Industrial Automation Sensors and Actuators IoT Technology and Its Applications Pneumatic Assembly Mechanical Systems Basics of Mass Production Business Development Based on Product Innovation
PT Indonesia Indicator,Media Analyst & Social Media Analyst,"Menara Sudirman Lt. 15 Lot A Jl. Jendral Sudirman Kav. 60 RT. 005, RW. 003, Senayan, Kebayoran Baru, Kota Jakarta Selatan, DKI Jakarta, 12190
",Media and Social Media Analysis Ms. Office Public Speaking Writing Reports and News Articles on Issue Sensitivity
PT Media Dokter Investama,Medical Officer Intern - Counseling & Mental Health,"Jl. H. R. Rasuna Said No.Kav 32-33, RT.10/RW.7, Kuningan, Karet Kuningan
Kecamatan Setiabudi, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12920
","Planning and organizing skills Self-management skills Strategic thinking skills Coordination and collaboration with stakeholders Digital counseling platform Building and understanding a sense of Business Centric approach Ability to analyze markets, including trends and customer behavior based on product and service understanding (product knowledge) Design Thinking skills Adaptability and implementation of organizational values ​​Creation of creative ideas according to campaign needs and promotion of digital platform service development Ability to analyze business data, market analysis trends, and competitor analysis for the development and implementation of appropriate and effective marketing strategies Expertise in understanding customer experience and appropriate marketing strategies for Halodoc psychology services"
