mitra_name,position_name,address,description
PT Media Dokter Investama,Junior SEO Officer,"Jl. H. R. Rasuna Said No.Kav 32-33, RT.10/RW.7, Kuningan, Karet Kuningan
Kecamatan Setiabudi, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12920
","Kemampuan Design Thinking Kemampuan manajemen diri Kemampuan beradaptasi dan penerapan nilai-nilai organisasi Kemampuan Strategic Thinking Kemampuan perencanaan dan pengorganisasian Marketing analysis and development Kemampuan untuk menggunakan tools SEO Teknik audit SEO (Advanced) Strategic communication plan Basic content writing & review Membangun dan memahami a sense of Business Centric approach Pemahaman dasar, melaksanakan, mengelola, dan menganalisa SEO "
PT Media Dokter Investama,Junior UX Researcher,"Jl. H. R. Rasuna Said No.Kav 32-33, RT.10/RW.7, Kuningan, Karet Kuningan
Kecamatan Setiabudi, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12920
","Kemampuan Strategic Thinking Kemampuan Design Thinking Kemampuan beradaptasi dan penerapan nilai-nilai organisasi Membangun dan memahami a sense of Business Centric approach Berkolaborasi dengan stakeholders: designer, product managers, engineer, dan UX Writers Kemampuan perencanaan dan pengorganisasian Perancangan, perencanaan, dan implementasi kegiatan research Penerapan customer centric research untuk membentuk customer journey berdasarkan customer experience lifecycle Analisa hasil research untuk rekomendasi pengembangan produk Identifikasi kebutuhan research berdasarkan analisa data pengguna dan perwujudan best user experience Presentasi dan promosi hasil kegiatan research berikut rekomendasi kepada stakeholder terkait Kemampuan manajemen diri "
PT Media Dokter Investama,Junior UX Writer,"Jl. H. R. Rasuna Said No.Kav 32-33, RT.10/RW.7, Kuningan, Karet Kuningan
Kecamatan Setiabudi, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12920
","Kemampuan Strategic Thinking Kemampuan Design Thinking Kemampuan manajemen diri Kemampuan beradaptasi dan penerapan nilai-nilai organisasi Membangun dan memahami a sense of Business Centric approach Pemahaman kegiatan UX research dan analisa data customer sebagai insight rancangan technical UX Writing Kemampuan mengembangkan pola pikir terbuka (open minded) Kemampuan perencanaan dan pengorganisasian Kemampuan untuk menilai dan menguji salinan copy UX sesuai content strategy dari produk Penerapan teknik menulis dan content strategy UX writing untuk menunjang pengembangan product Berkolaborasi dengan stakeholders: designer, product managers, engineer, dan UX Researcher Penguasaan design tools untuk UX Writer "
PT ECART WEBPORTAL INDONESIA,Key Account Management Digital Goods,,Kemampuan berkomunikasi Management Skill Presentation Skill Data Analysis (inc Basic Ms Excel) Problem Solving Basic Project Management Planning & Organizing Skills 
PT ECART WEBPORTAL INDONESIA,Key Account Management Fashion - Bags & Travel,,Management Skill Basic Project Management Data Analysis (inc Basic Ms Excel) Problem Solving Data Analysis Presentation Skill Communication Skill 
PT ECART WEBPORTAL INDONESIA,"Key Account Management Fashion - Watches, Sunglasses, & Jewellery",,Critical Thinking & Problem Solving Skill Data Analysis (inc Basic Ms Excel) Presentation Skill Problem Solving Communication Skill Management Skill Basic Project Management 
PT ECART WEBPORTAL INDONESIA,Key Account Management Furniture Décor,,Management Skill Seller Management Skill Problem Solving Basic Project Management Communication Skill Presentation Skill Data Analysis (inc Basic Ms Excel) 
PT ECART WEBPORTAL INDONESIA,Key Account Management Home & Living LazMall,,Management Skill Data Analysis (inc Basic Ms Excel) Seller Management Skill Basic Project Management Communication Skill Problem Solving Presentation Skill 
PT ECART WEBPORTAL INDONESIA,Key Account Management - LazMall Fashion Accessories,,Presentation Skill Problem Solving Critical Thinking & Problem Solving Skill Data Analysis (inc Basic Ms Excel) Basic Project Management Communication Skill Management Skill 
PT ECART WEBPORTAL INDONESIA,"Key Account Management - Lazmall Toys & Games, Stationary & Craft",,Communication Skill Basic Project Management Presentation Skill Data Analysis (inc Basic Ms Excel) Management Skill Problem Solving Research & Competitive Benchmark 
PT ECART WEBPORTAL INDONESIA,Key Account Management (Mother Baby Books Stationery),,Management Skill Problem Solving Presentation Skill Planning & Organizing Skills Communication Skill Analisa Data Basic Project Management 
PT ECART WEBPORTAL INDONESIA,Key Account Management - Motors,,Management Skill Planning & Organizing Skills Presentation Skill Basic Project Management Communication Skill Analisa Data Problem Solving 
PT ECART WEBPORTAL INDONESIA,Key Account Management - Sports & Outdoor,,Problem Solving Basic Project Management Presentation Skill Critical Thinking Skill Communication Skill Management Skill Data Analysis (inc Basic Ms Excel) 
PT ECART WEBPORTAL INDONESIA,Key Account Management Tools & Home Improvement,,Basic Project Management Presentation Skill Communication Skill Problem Solving Management Skill Data Analysis (inc Basic Ms Excel) Seller Management Skill 
PT Nodeflux Teknologi Indonesia,Key Account Manager - IdentifAI,Jakarta Indonesia,Design Thinking Corporate Culture & Leadership Business Analysis Business Operations Business Communications Account Management & Customer Life-cycle Management Information Systems for Management 
PT Nodeflux Teknologi Indonesia,Key Account Manager - VisionAIre,Jakarta Indonesia,Information Systems for Management Account Management & Customer Life-cycle Management Design Thinking Business Operations Corporate Culture & Leadership Business Analysis Business Communications 
PT Disty Teknologi Indonesia,Konten Writer,"Gedung Graha Pena Lantai 5
Jl. A.Yani No. 88 Surabaya",Teknik Analisa Sosial Media Konsep Copywriting Teknik Dasar Penulisan Copywriting Teknik Branding Corporate Communication Digital Public Relations Endorsement Marketing Public Relations 
PT Home Credit Indonesia,KYC AML CFT Champion,"Plaza Oleos Lantai 8 Jl. TB Simatupang No. 53A, Jakarta Selatan 12520
",Pemahaman mengenai profiling risiko nasabah berdasarkan kriteria yang ditetapkan perusahaan Pemahaman mengenai regulasi implementasi KYC dan AML pada perusahaan pembiayaan Kemampuan menganalisis dan menilai transaksi mencurigakan (suspicious financial transactions)  Kemampuan adaptasi  Presentation skill & Written skill Pemahaman proses bisnis pada lembaga pembiayaan berbasis digital 
PT Bhinneka Mentaridimensi,LabInc Intern,"Jl. Gn. Sahari No.73C, RT.9/RW.7, Gn. Sahari Sel., Kec. Kemayoran, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10610",Kemampuan Berkolaborasi Inter/Antar Tim Market Knowledge Reporting Skill Product Knowledge Product Assortment Relationship/Network Building Pricing Skill Kemampuan Komunikasi  Customer Service Orientation 
PT ECART WEBPORTAL INDONESIA,"LazMall Business Operation, Campaign & Onsite Intern",,Analisa Data Kemampuan berkomunikasi Presentation Skill Manajemen Proyek Dasar Pemahaman Terhadap LazMall Branding Problem Solving Pemahaman Terhadap LazMall Business Operation 
PT ECART WEBPORTAL INDONESIA,LazMall Onboarding and Incubation Intern,,Basic Project Management Presentation Skill Problem Solving Data Analysis Communication Skill Management Skill Data Analysis (inc Basic Ms Excel) 
PT ECART WEBPORTAL INDONESIA,LazPay - Lending - Intern,,Problem Solving Communication Skill Management Skill Presentation Skill Negotiation Skill Project Management Analisa Data 
PT STECHOQ ROBOTIKA INDONESIA,Lean Manufacturing Production Engineer  for Digital Transformation and Industry 4.0,"Jalan Belimbing A-17 Perum Sidoarum Blok II, Godean, Sleman, Yogyakarta",Project Management Digitalisasi Sistem Produksi Berbasis Industrial IoT Lean Manufacturing Business Development Based on Product Innovation  Supply Chain Management System Dasar-Dasar Production System Warehouse Management System Penerapan 5S/5R Shop Floor Management 
PT Global Tiket Network,Learning and Culture,"Wisma Barito Pacific II Lantai. 8, Jalan Letnan Jenderal Siswondo Parman Kavling. 60, Desa/Kelurahan Slipi, Kec. Pal Merah, Kota Adm. Jakarta Barat, Provinsi DKI Jakarta, Jakarta Raya Indonesia
",Project Management Skills  Flexibility and Adaptability  Active Listening  Decision Making and Critical Thinking  Teamwork & Collaboration 
PT XL Axiata Tbk,Learning & Culture Development Intern,,Communication  Microsoft Office Time Management Agility Project Management 
PT Hashmicro Solusi Indonesia,Learning & Development,"Neo Soho Podomoro City, Jalan Letjen S. Parman Kav. 28, Jakarta Barat",Analytical Thinking Basic Project Management Membantu program pelatihan dan edukasi Analisis Kebutuhan Pelatihan/ Pengembangan Karyawan Merancang & mengembangkan program serta metode pelatihan 
Yayasan Adipurna Inovasi Asia,Learning Development Analyst,,Learning Development Soft Skills  Project Management Analytical Skills Productivity Kehadiran 
PT ECART WEBPORTAL INDONESIA,Learning & Development Intern,,"Kemampuan Memfasilitasi Ms. Office Skill (Excel, Power Point, Word, Outlook) Communication Skill Basic Project Management Problem Solving Basic Design & Video Editing Presentation Skill "
PT ECART WEBPORTAL INDONESIA,Learning & Development Logistics Intern,,"Problem Solving Basic Project Management Communication Skill Presentation Skill Ms. Office Skill (Excel, Power Point, Word, Outlook) Kemampuan Memfasilitasi Basic Design & Video Editing "
PT Cerdas Digital Nusantara,Learning Experience Designer ,"Jl. Makaliwe Raya No.36 RT.002 RW.005
Grogol, Grogol Petamburan
Jakarta Barat, DKI Jakarta",Pengembangan sistem manajemen pembelajaran (Learning Management System) Softskills III: Mengembangkan kemampuan menghadapi tantangan di tempat kerja (SKKNI P.85SOF00.009.1 ) Pengembangan borang ujian pembelajaran digital Pengembangan video pembelajaran digital Softskills II: Mengembangkan kemampuan berpikir kritis dalam memecahkan masalah dan mencari solusi (SKKNI P.85SOF00.004.1) Pengembangan media ajar interaktif Pengembangan survey kepuasan pengguna Softskills I: Membangun kemampuan komunikasi yang efektif (SKKNI P.85SOF00.017.1) 
PT Nodeflux Teknologi Indonesia,Legal,Jakarta Indonesia,Critical Thinking and Analytic Skill Independency & Communication Skill Time Management Skill Penerapan Hukum Perseroan Terbatas dan Penanaman Modal Penerapan hukumhukum di Indonesia terkait kegiatan usaha kecerdasan buatan (artificial intelligence) Legal Writing Hukum Ketenagakerjaan 
UPT Solo Technopark,Legal and Business Law Officer,"Jl. Ki Hajar Dewantara No.19, Jebres, Kec. Jebres, Kota Surakarta, Jawa Tengah, Indonesia 57126",Adaptability Problem Solving dan Berpikir Kritis Kepemimpinan dan Teamwork Komunikasi dan Kolaborasi Manajemen Proyek dan Manajemen Waktu Kreativitas Etika Kerja dan Profesionalisme 
PT Simplefi Teknologi Indonesia,Legal & Compliance,"Tokopedia Tower Ciputra World 2 Lt.37 Jl. Prof. Dr. Satrio No. Kav. 11 RT.3/ RW.3, Karet Semanggi, Jakarta Selatan 12950",Membantu dalam menyusun peraturan dan obligasi hukum perusahaan Membantu mengurus dokumen dan surat legal Mengawasi dan mengelola obligasi dan ketentuan legal & compliance di AwanTunai Membantu pengelolaan legal drafting Membantu entri dokumen hukum (kontrak dan lisensi perusahaan) dan manajemen catatan 
PT ECART WEBPORTAL INDONESIA,Legal Intern,,Presentation Skill Problem Solving Planning & Organizing Skills Critical Thinking Communication Skill Drafting Skill Legal Research Skill 
PT ECART WEBPORTAL INDONESIA,Legal Intern,,Problem Solving Critical Thinking Planning & Organizing Skills Communication Skills Legal Research Skill Presentation Skill Drafting Skill 
PT Uni Tokopo Teknologi,Legal Intern,"Jl. Simprug Golf III No. 71, Grogol Selatan, Kebayoran Lama, Jakarta Selatan, DKI Jakarta, Indonesia",Empati & Analisa Masalah Sosial Socio-legal Business Knowledge Contract/Documents Drafting and Reviewing Contract/Documents Management Corporate Basic Compliance 
PT Media Dokter Investama,Legal Officer,"Jl. H. R. Rasuna Said No.Kav 32-33, RT.10/RW.7, Kuningan, Karet Kuningan
Kecamatan Setiabudi, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12920
","Drafting & Review Business Contract Analisis Resiko Bisnis perjanjian kerjasama Kemampuan Design Thinking Kemampuan manajemen diri Pemahaman Regulasi yang berlaku  Ilmu Negosiasi dan Advokasi Kemampuan perencanaan dan pengorganisasian Pengantar kontrak perusahaan Kemampuan beradaptasi dan penerapan nilai-nilai organisasi Kemampuan Strategic Thinking Pengaturan dokumen korporat, perizinan, dan perjanjian Membangun dan memahami a sense of Business Centric approach "
PT Semesta Integrasi Digital,Legal Staff ,"Jl. Jeruk Purut Dalam No.33, RT.6/RW.3, Cilandak Tim., Kec. Ps. Minggu, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12560.",Kemampuan Koordinasi  Compliance Analysis Pembuatan Perjanjian Kesepakatan Review peraturan dan perjanjian  Riset dan analisis laporan 
PT Mafela Ranca Wana,"Lighting, Compositing, dan Rendering","Jl. Tan Malaka No. 138 Lt 3 , Kota Payakumbuh,
Sumatera Barat","Settingan Posisi Camera dan Kedalaman Suatu Object Penganalan Dasar  Node Compositing Pengenalan Konsep Lighting  Pengenalan Mapping dan Bloking Pencahayaan Settingan Output Render Pengenalan Jenis Lighting, Temperature Warna "
PT ECART WEBPORTAL INDONESIA,Livestreaming PGC Intern,,Problem Solving Data Analysis Presentation Skill Creative Skills Communication Skill Basic Project Management Livestreaming Operationals Skills 
PT Simplefi Teknologi Indonesia,Loan Operations Admin,"Tokopedia Tower Ciputra World 2 Lt.37 Jl. Prof. Dr. Satrio No. Kav. 11 RT.3/ RW.3, Karet Semanggi, Jakarta Selatan 12950","Membantu mengelola day-to-day operasional Finance Team Membantu mengelola admin dan migrasi data (Disbursement, reconsile, dll.) Membantu mengelola annual financial report Membantu mengelola persyaratan laporan OJK Membantu mengecek dan mengelola dokumen finansial  "
PT ECART WEBPORTAL INDONESIA,Logistics Associate Technical Product Manager,,"Analisa Data Product Owner ""basic"" Skill Product Owner ""Supporting"" Skill Project Management Skill Presentation Skill Product Manager Skill Problem Solving "
PT Karya Dua Anyam,Logistic Warehouse Intern,,Persiapan pengiriman produk (daily) Laporan dan analisa pengiriman (daily & monthly) Pembuatan SOP ekspor Penghitungan kapasitas gudang persediaan per quarter Estimasi biaya pengiriman ekspor Pembuatan laporan deadstock dalam bulan 3 bulan terkahir (monthly) Manajemen warehouse Pembuatan laporan pergerakan produk per quarter 
PT Hashmicro Solusi Indonesia,Management Representative,"Neo Soho Podomoro City, Jalan Letjen S. Parman Kav. 28, Jakarta Barat",Project Management Marketing development Leadership Marketing Communication Kedisiplinan 
UPT Solo Technopark,Manufacturing Project Officer,"Jl. Ki Hajar Dewantara No.19, Jebres, Kec. Jebres, Kota Surakarta, Jawa Tengah, Indonesia 57126",Manajemen Proyek dan Manajemen Waktu Kepemimpinan dan Teamwork Problem Solving dan Berpikir Kritis Komunikasi dan Kolaborasi Adaptability Kreativitas Etika Kerja dan Profesionalisme 
PT XL Axiata Tbk,"Marcomm, CX & Touch Point Intern",, Project Management Microsoft Office Time Management Agility  Communication skills 
PT Sebangku Jaya Abadi,Marketer,Yogyakarta,Design Thinking Market Analysis Online Marketing Market Research User Experience 
PT Sebangku Jaya Abadi,Marketer,Yogyakarta,Design Thinking Online and Offline Marketing User Experience Market Analysis Market Research 
PT Global Tiket Network,Market Executive ,"Wisma Barito Pacific II Lantai. 8, Jalan Letnan Jenderal Siswondo Parman Kavling. 60, Desa/Kelurahan Slipi, Kec. Pal Merah, Kota Adm. Jakarta Barat, Provinsi DKI Jakarta, Jakarta Raya Indonesia
",Project Management  Analytical Thinking  Communication  Teamwork & Collaboration Skills Data Visualization  
PT Telkom Indonesia (Persero) Tbk,Marketing,"Jl Japati 1, Bandung",Marketing Intelligence & Research Campaign Management Marketing Strategy & Plan Digital Content Management Customer Relationship Management Marketing Performance Evaluation 
PT Karya Dua Anyam,Marketing Administrative Intern,,"Membantu & mengeksekusi persiapan pre & post photoshoot  Melakukan maintenance website duanyam Melakukan komunikasi dengan vendor eksternal (copywriter, graphic designer) Pembuatan marketing collaterals (Blogs, Instagram Feed, Instagram Story, Instagram Reels, Linked In, WA Blast, Web Banner, dan lain-lain) Mengembangkan SOP divisi Marketing Membantu menyiapkan keperluan laporan keuangan kepada tim Finance  "
PT Hashmicro Solusi Indonesia,Marketing Analyst,"Neo Soho Podomoro City, Jalan Letjen S. Parman Kav. 28, Jakarta Barat",CRM Marketing growth Analyst Analytical Thinking Marketing Funnel Analysis User Behavior Analysis 
PT ECART WEBPORTAL INDONESIA,Marketing and Creative Intern,,Problem Solving Creativity Communication Skill Market Research Analysis Project Management Presentation Skill Lazada Logistics Business Process 
